Replication,Phoenix_Avg,Denver_Avg,Chicago_Avg,Atlanta_Avg
623,12.0585,95.8830,164.9591,127.0994
624,12.6608,96.4795,165.6140,125.2456
625,12.6140,99.1696,164.4094,123.8070
626,12.1988,96.2339,167.1520,124.4152
627,12.1345,95.1170,167.5673,125.1813
628,12.2749,97.9942,164.5380,125.1930
629,13.1520,95.8655,166.9240,124.0585
630,12.3918,97.5965,165.3860,124.6257
631,11.9766,98.3450,167.9240,121.7544
632,11.7135,100.7135,165.3158,122.2573
633,11.8713,96.7193,166.1754,125.2339
634,13.5848,97.0058,164.8538,124.5556
635,12.5029,97.6140,165.7719,124.1111
636,12.7076,96.7135,165.1404,125.4386
637,12.5439,97.8012,167.5906,122.0643
638,11.6550,96.7544,165.7135,125.8772
639,12.0468,99.6433,164.8421,123.4678
640,12.4678,96.7018,168.1111,122.7193
641,12.4620,97.6374,163.8421,126.0585
642,12.6082,97.3801,166.7719,123.2398
643,13.2339,97.8830,166.0117,122.8713
644,12.8012,96.2924,166.2456,124.6608
645,11.8304,96.0526,167.1988,124.9181
646,12.5088,98.3216,166.0819,123.0877
647,13.5322,99.3567,165.1579,121.9532
648,12.4854,97.8129,164.8012,124.9006
649,12.2749,97.3216,165.8480,124.5556
650,11.3509,101.4269,165.8012,121.4211
651,11.9532,96.8421,166.0351,125.1696
652,12.6023,97.4094,164.5789,125.4094
653,11.3567,98.8655,165.1287,124.6491
654,11.2865,98.5789,166.8304,123.3041
655,12.8129,96.5146,165.6784,124.9942
656,12.7485,98.0468,165.1988,124.0058
657,12.5205,95.6199,165.7018,126.1579
658,12.9474,98.0760,166.0000,122.9766
659,12.4152,100.6082,163.5731,123.4035
660,12.7076,99.0292,163.9298,124.3333
661,12.2339,98.3041,165.2865,124.1754
662,13.5789,95.6140,165.6608,125.1462
663,11.7076,101.1988,164.6140,122.4795
664,12.5205,97.2105,165.0877,125.1813
665,12.5789,96.4912,167.2982,123.6316
666,12.9649,97.1111,164.4737,125.4503
667,12.1053,98.4094,166.8421,122.6433
668,12.2398,97.5848,165.2632,124.9123
669,13.0643,98.4444,165.2982,123.1930
670,12.3860,98.7485,165.0585,123.8070
671,12.8363,96.5263,164.4444,126.1930
672,11.6316,98.7544,166.4971,123.1170
673,13.4327,95.8421,165.2281,125.4971
674,12.5789,96.8596,166.5673,123.9942
675,11.8421,96.5673,167.3684,124.2222
676,12.5439,97.8187,164.4561,125.1813
677,13.0760,97.5673,167.1053,122.2515
678,12.2807,98.2339,165.7661,123.7193
679,13.2924,97.5906,166.2398,122.8772
680,12.4854,96.5263,165.1170,125.8713
681,12.3860,99.5263,164.0994,123.9883
682,12.7135,97.1520,166.3567,123.7778
683,13.8363,97.5848,163.9181,124.6608
684,12.7310,99.6608,166.1462,121.4620
685,12.2749,98.9298,166.4912,122.3041
686,11.7602,98.2339,166.7661,123.2398
687,13.0585,97.0234,164.7018,125.2164
688,11.6316,98.0175,166.4795,123.8713
689,11.8363,99.5263,162.5263,126.1111
690,11.9591,97.8947,165.2749,124.8713
691,11.6725,100.1287,163.9357,124.2632
692,12.8480,97.8480,167.6725,121.6316
693,12.5205,97.1637,165.2222,125.0936
694,12.5556,98.6725,165.2982,123.4737
695,12.2047,97.0877,166.6491,124.0585
696,11.7895,96.8538,164.4561,126.9006
697,13.1404,96.8830,165.1520,124.8246
698,12.5205,97.1696,166.7778,123.5322
699,11.6550,101.8947,165.0994,121.3509
700,12.4678,95.9181,165.9532,125.6608
701,11.8947,100.1462,164.4444,123.5146
702,11.5146,97.4854,163.6140,127.3860
703,12.2749,97.4561,166.5146,123.7544
704,12.6725,96.7602,165.6257,124.9415
705,12.0409,97.9357,165.2456,124.7778
706,12.0175,97.4503,165.0585,125.4737
707,12.4912,98.9591,165.8538,122.6959
708,12.3977,96.9883,166.7544,123.8596
709,12.3977,97.5380,166.4211,123.6433
710,12.6140,96.9825,165.0760,125.3275
711,12.4912,97.8830,166.5848,123.0409
712,11.6550,98.3099,165.8304,124.2047
713,13.0643,98.9240,164.1579,123.8538
714,13.0936,97.1988,164.1988,125.5088
715,12.2515,97.3567,166.3216,124.0702
716,13.0234,95.0058,166.8187,125.1520
717,13.4795,96.3801,165.2865,124.8538
718,12.4737,95.5673,166.1754,125.7836
719,11.6491,99.2222,165.1170,124.0117
720,11.7310,98.1228,165.0351,125.1111
721,12.6550,96.4327,165.1579,125.7544
722,12.3684,99.0351,165.7310,122.8655
723,12.9766,97.9240,164.5439,124.5556
724,12.5088,95.2281,165.5263,126.7368
725,12.3275,96.2398,165.3860,126.0468
726,11.8070,94.2398,168.4503,125.5029
727,12.1345,98.3099,166.8012,122.7544
728,13.0117,99.5029,165.5848,121.9006
729,12.1111,98.2690,164.4386,125.1813
730,12.6784,98.1579,163.5439,125.6199
731,13.2982,96.2807,165.8596,124.5614
732,12.3041,96.5146,166.2865,124.8947
733,12.9181,98.4620,166.1813,122.4386
734,12.0409,98.0643,164.2105,125.6842
735,12.9474,97.0819,165.9006,124.0702
736,11.3509,96.9181,165.5965,126.1345
737,12.2749,98.0351,166.6433,123.0468
738,11.9123,97.1637,167.6784,123.2456
739,12.0702,95.9649,168.1696,123.7953
740,12.2398,97.7485,166.3801,123.6316
741,12.0994,97.4795,166.1228,124.2982
742,13.6784,95.9942,166.1287,124.1988
743,13.0058,98.3158,165.2164,123.4620
744,11.9649,97.3626,163.4327,127.2398
745,13.5965,96.6784,164.6140,125.1111
746,11.8772,95.8070,167.3216,124.9942
747,11.7018,95.3158,167.3333,125.6491
748,12.9006,94.8713,167.0000,125.2281
749,13.7076,97.7427,163.3509,125.1988
750,12.5322,98.3743,164.5263,124.5673
751,12.9591,93.6491,165.8538,127.5380
752,12.4094,96.7193,166.6608,124.2105
753,13.1111,99.1520,165.7544,121.9825
754,12.0643,97.9123,164.0702,125.9532
755,11.7895,98.2281,165.3626,124.6199
756,12.1871,96.1287,165.7485,125.9357
757,11.7544,98.1520,166.9883,123.1053
758,12.6374,98.6491,166.8655,121.8480
759,12.0175,97.6023,165.2105,125.1696
760,13.0234,97.2690,166.5556,123.1520
761,11.7661,100.3041,166.1930,121.7368
762,12.2924,97.9006,165.8246,123.9825
763,12.5088,96.2807,166.1170,125.0936
764,11.7076,96.8947,167.3860,124.0117
765,13.6316,96.4971,165.4737,124.3977
766,11.5731,96.0234,166.9649,125.4386
767,11.6901,96.8947,166.1579,125.2573
768,11.5789,98.3567,167.1462,122.9181
769,12.9649,97.0877,165.9064,124.0409
770,14.0585,95.9708,165.2105,124.7602
771,11.3099,100.3333,164.5789,123.7778
772,12.5497,96.9708,165.9064,124.5731
773,12.4444,98.4503,164.2515,124.8538
774,13.4971,96.1111,164.8947,125.4971
775,13.5965,98.6023,165.6257,122.1754
776,12.3801,97.1053,167.7135,122.8012
777,12.2924,97.5029,165.7544,124.4503
778,11.8947,100.0468,163.6433,124.4152
779,11.9415,98.7661,167.0994,122.1930
780,11.2749,98.1228,165.8830,124.7193
781,12.2749,97.7427,167.5731,122.4094
782,12.4444,97.3158,166.2456,123.9942
783,12.4152,98.8070,167.7719,121.0058
784,11.8772,96.5731,163.6784,127.8713
785,13.1462,97.4503,164.4094,124.9942
786,12.9942,96.2632,166.1579,124.5848
787,12.6082,98.5614,163.9474,124.8830
788,12.2164,97.4503,165.6667,124.6667
789,12.8596,96.5497,165.4152,125.1754
790,13.2515,98.1579,165.3567,123.2339
791,13.0351,98.9708,164.9006,123.0936
792,12.4737,98.3801,165.8246,123.3216
793,13.1228,96.3099,164.6433,125.9240
794,11.3275,96.9240,167.8889,123.8596
795,12.4269,97.3743,165.6316,124.5673
796,13.1754,97.7661,165.7719,123.2865
797,12.0175,97.8246,165.8480,124.3099
798,12.7836,98.0936,164.3860,124.7368
799,12.4094,96.4152,166.0643,125.1111
800,12.6433,94.4503,166.2982,126.6082
801,12.3801,95.6901,168.8655,123.0643
802,13.0351,97.1228,164.2573,125.5848
803,12.0351,95.7018,167.8772,124.3860
804,13.5556,97.2807,164.5789,124.5848
805,12.9708,97.0819,164.6257,125.3216
806,12.2281,97.8655,166.3509,123.5556
807,11.6140,98.2047,167.5029,122.6784
808,12.3392,96.9240,165.1462,125.5906
809,12.6140,99.8713,164.8246,122.6901
810,12.8713,96.3099,166.0000,124.8187
811,11.6842,98.5556,164.4211,125.3392
812,13.3041,97.2865,164.0877,125.3216
813,12.7368,97.7135,164.7251,124.8246
814,13.0585,98.2690,165.0117,123.6608
815,12.4854,101.2924,167.9240,118.2982
816,12.1637,96.9357,167.7602,123.1404
817,12.5088,98.8480,164.3801,124.2632
818,13.1696,97.4152,164.1170,125.2982
819,11.7310,98.3041,165.4620,124.5029
820,12.0585,99.6550,165.3216,122.9649
821,14.4620,97.1287,164.7485,123.6608
822,12.0994,97.8363,165.0117,125.0526
823,12.8363,97.4503,165.6140,124.0994
824,11.7193,98.2339,164.1520,125.8947
825,12.1228,99.1170,166.1053,122.6550
826,12.5731,97.9883,165.7427,123.6959
827,11.7895,97.2456,167.6316,123.3333
828,12.9006,97.4678,165.2222,124.4094
829,13.3450,98.6082,163.8772,124.1696
830,12.2047,98.9240,164.3392,124.5322
831,12.0819,97.9474,165.6374,124.3333
832,12.4269,101.1053,164.4094,122.0585
833,13.0234,98.1111,164.9123,123.9532
834,12.2690,97.6082,166.0058,124.1170
835,13.0936,97.0585,164.5439,125.3041
836,12.7895,98.7544,163.2865,125.1696
837,11.6374,98.5906,165.3099,124.4620
838,12.2865,98.8947,164.9123,123.9064
839,12.6257,95.9474,165.5380,125.8889
840,13.4561,97.0351,165.1988,124.3099
841,12.6257,100.4269,165.1345,121.8129
842,11.5497,98.0702,166.0117,124.3684
843,13.3918,96.5439,166.5146,123.5497
844,12.3918,96.1520,167.1345,124.3216
845,11.5146,99.2164,165.0117,124.2573
846,13.4678,99.1462,164.9357,122.4503
847,12.0468,98.4620,166.7310,122.7602
848,11.5556,99.5380,165.4094,123.4971
849,12.3333,97.7661,166.2924,123.6082
850,12.9064,98.5906,164.2047,124.2982
851,12.7135,98.0526,164.4620,124.7719
852,12.6842,98.3275,166.6140,122.3743
853,11.6316,98.6257,166.6550,123.0877
854,12.8246,98.5146,165.6433,123.0175
855,12.7602,95.6257,167.1754,124.4386
856,11.7836,96.3099,165.4971,126.4094
857,12.9591,97.6374,165.1813,124.2222
858,12.8889,97.1813,166.2924,123.6374
859,11.0702,98.1111,166.8363,123.9825
860,11.6374,97.3509,167.1053,123.9064
861,12.0000,97.4620,165.0760,125.4620
862,12.3275,99.3158,165.4211,122.9357
863,12.5906,98.4620,164.6491,124.2982
864,12.9357,97.9181,164.7602,124.3860
865,12.6784,96.3977,165.6784,125.2456
866,12.6842,97.4912,163.7076,126.1170
867,13.0468,96.5673,163.3333,127.0526
868,11.1988,95.4854,169.9123,123.4035
869,12.3626,96.7953,164.8129,126.0292
870,12.0526,97.2807,165.6842,124.9825
871,12.3918,98.2339,166.0936,123.2807
872,12.4094,99.4152,165.3509,122.8246
873,11.4035,98.4795,166.1813,123.9357
874,12.3041,99.6550,162.7778,125.2632
875,12.1696,97.0409,164.4035,126.3860
876,11.9649,98.1871,165.2222,124.6257
877,12.1813,96.2047,168.6725,122.9415
878,12.0292,99.6959,163.4094,124.8655
879,13.3743,99.8889,165.8363,120.9006
880,11.8304,96.5205,167.6959,123.9532
881,12.0877,97.9415,165.9825,123.9883
882,12.6257,97.7895,166.2164,123.3684
883,12.6842,99.6257,165.5088,122.1813
884,12.6491,97.8246,166.5614,122.9649
885,11.9591,96.2982,167.4386,124.3041
886,12.4620,100.2456,164.4444,122.8480
887,13.5848,96.8655,165.8655,123.6842
888,12.3450,94.4327,165.2456,127.9766
889,12.2749,98.5556,165.0702,124.0994
890,12.0409,96.9708,165.1287,125.8596
891,12.3216,100.6901,166.2222,120.7661
892,12.1988,98.7719,163.5731,125.4561
893,12.2982,98.2690,164.7895,124.6433
894,13.1111,95.3158,164.8538,126.7193
895,13.1462,97.7836,165.4386,123.6316
896,13.3509,97.8070,164.0877,124.7544
897,12.1930,97.0058,166.6550,124.1462
898,12.6959,99.7427,163.8421,123.7193
899,12.0409,100.3392,165.9649,121.6550
900,12.2222,99.1053,166.3860,122.2865
901,12.2047,100.0351,165.1462,122.6140
902,11.2398,98.1228,167.7251,122.9123
903,12.5614,97.8129,166.9883,122.6374
904,13.1228,96.7310,166.7544,123.3918
905,11.7544,97.0409,167.2865,123.9181
906,11.4444,99.6550,164.4211,124.4795
907,12.4035,97.6433,165.6140,124.3392
908,12.5205,98.4971,163.2632,125.7193
909,12.4620,97.2105,166.3860,123.9415
910,11.8830,98.3333,163.6550,126.1287
911,12.0234,97.6842,165.5965,124.6959
912,12.7895,95.3860,164.1462,127.6784
913,11.9415,98.6608,166.7895,122.6082
914,12.9123,94.5146,166.7953,125.7778
915,12.7778,95.1579,168.2807,123.7836
916,13.5789,95.9532,166.1170,124.3509
917,12.2924,96.6140,166.6667,124.4269
918,13.7427,95.9766,164.9298,125.3509
919,12.3216,96.2515,166.2982,125.1287
920,12.1579,96.9181,166.7485,124.1754
921,11.3684,97.5556,164.7193,126.3567
922,11.9825,98.1170,166.6257,123.2749
923,12.5439,101.2222,164.5205,121.7135
924,13.0234,97.5731,165.7895,123.6140
925,11.7836,98.7544,165.4503,124.0117
926,12.2047,97.2047,165.8772,124.7135
927,12.8246,98.3626,163.6433,125.1696
928,11.6082,96.5789,165.9123,125.9006
929,10.9649,97.9474,168.8889,122.1988
930,12.3275,97.8538,166.0409,123.7778
931,12.0000,98.9123,165.8421,123.2456
932,12.9415,99.9474,163.0058,124.1053
933,11.7485,98.0819,166.5029,123.6667
934,12.8363,96.2690,166.6433,124.2515
935,12.5965,96.5497,166.1988,124.6550
936,12.1228,98.2047,164.4795,125.1930
937,12.2398,96.1053,167.5497,124.1053
938,13.1988,97.5205,163.5673,125.7135
939,11.8363,97.1871,167.0351,123.9415
940,12.1579,99.0643,163.4795,125.2982
941,11.9474,97.2982,166.5614,124.1930
942,12.1813,97.1287,163.9064,126.7836
943,12.4678,96.8772,163.4620,127.1930
944,12.2398,99.4327,162.8830,125.4444
945,12.8363,97.5906,165.6433,123.9298
946,12.7368,98.7895,165.3684,123.1053
947,11.7602,97.5614,165.7953,124.8830
948,12.7135,95.1754,167.5965,124.5146
949,11.4678,99.5146,164.4854,124.5322
950,11.9883,97.9708,166.8070,123.2339
951,12.1053,96.3275,165.0877,126.4795
952,12.5906,97.0760,165.8012,124.5322
953,13.1111,96.8889,164.0175,125.9825
954,13.4035,97.2398,164.6491,124.7076
955,13.2047,98.0760,163.8421,124.8772
956,13.5322,95.7485,166.2865,124.4327
957,12.7544,96.3041,168.4152,122.5263
958,12.0526,97.6667,165.1404,125.1404
959,12.6316,98.8713,164.2865,124.2105
960,12.7544,98.0351,164.3509,124.8596
961,11.0994,96.9708,165.6608,126.2690
962,13.2924,94.5146,168.0702,124.1228
963,12.3041,98.7310,163.1404,125.8246
964,13.0000,98.4386,164.3333,124.2281
965,12.8596,97.4678,165.6316,124.0409
966,12.9766,95.4912,167.9181,123.6140
967,12.3977,97.7778,162.9474,126.8772
968,11.6725,96.4854,166.7018,125.1404
969,12.8947,97.2105,166.1228,123.7719
970,13.3626,98.4035,165.0760,123.1579
971,12.5380,96.5731,165.4737,125.4152
972,11.7661,99.5029,164.2924,124.4386
973,12.0058,97.6842,166.4094,123.9006
974,12.6784,97.2515,165.4269,124.6433
975,12.1404,97.3216,165.8772,124.6608
976,13.5380,97.4620,163.8538,125.1462
977,12.1637,98.2047,165.7953,123.8363
978,12.5965,98.5614,164.9649,123.8772
979,12.3509,95.6784,166.0175,125.9532
980,12.6082,99.4678,162.9181,125.0058
981,11.8830,98.2281,165.8129,124.0760
982,11.9415,98.5848,165.0526,124.4211
983,13.1988,97.8187,164.7602,124.2222
984,13.0702,96.1053,166.6784,124.1462
985,12.8421,99.8246,162.5965,124.7368
986,12.5673,98.1170,164.8421,124.4737
987,11.9181,96.9006,165.6023,125.5789
988,13.4035,96.5789,166.0117,124.0058
989,13.5088,96.8421,165.7602,123.8889
990,12.5673,99.6433,163.0994,124.6901
991,12.2924,95.0585,166.7719,125.8772
992,12.7778,96.3333,166.4152,124.4737
993,13.0409,95.2339,164.9357,126.7895
994,11.6257,96.6667,166.6550,125.0526
995,11.8363,98.7251,166.4854,122.9532
996,11.4211,96.8830,165.8421,125.8538
997,11.8889,98.3333,164.8596,124.9181
998,12.1813,97.0994,165.6257,125.0936
999,12.9649,96.4444,164.1053,126.4854
1000,12.9415,96.8246,164.7251,125.5088
1001,11.7895,99.6140,166.1637,122.4327
1002,12.9649,97.6784,164.2515,125.1053
1003,12.8480,96.8363,164.2398,126.0760
1004,12.4094,95.7602,167.0234,124.8070
1005,12.1930,96.2222,166.2222,125.3626
1006,11.8655,96.4503,166.4854,125.1988
1007,12.5789,97.7368,165.1287,124.5556
1008,12.4737,100.2690,166.5088,120.7485
1009,12.3216,97.3801,167.1813,123.1170
1010,11.9883,95.5088,164.9532,127.5497
1011,12.5556,98.6316,164.3918,124.4211
1012,11.5439,98.8129,167.0702,122.5731
1013,13.5673,97.2105,164.1988,125.0234
1014,11.7836,96.4678,170.1637,121.5848
1015,11.3333,96.7310,166.1053,125.8304
1016,12.7778,97.6608,166.3158,123.2456
1017,13.0000,98.2047,166.8070,121.9883
1018,12.8655,96.1111,165.0351,125.9883
1019,12.7427,97.9006,164.6199,124.7368
1020,12.1345,96.4503,164.8596,126.5556
1021,12.5380,97.8012,166.7018,122.9591
1022,11.9942,96.5965,167.4854,123.9240
1023,12.4561,97.0117,166.0468,124.4854
1024,12.3216,97.5906,165.2865,124.8012
1025,11.8830,99.0760,164.7661,124.2749
1026,13.7427,96.2807,165.6316,124.3450
1027,12.3743,97.3041,165.6023,124.7193
1028,12.2456,97.5263,164.1813,126.0468
1029,12.7368,98.7018,165.3333,123.2281
1030,13.1462,96.5497,163.6199,126.6842
1031,12.6023,98.6257,165.3158,123.4561
1032,12.1520,95.3743,166.5322,125.9415
1033,12.1170,96.4678,167.8655,123.5497
1034,11.8947,95.7836,164.8304,127.4912
1035,13.2807,98.5088,164.9298,123.2807
1036,12.3392,97.1813,165.9591,124.5205
1037,12.6901,97.4854,165.5088,124.3158
1038,12.1988,98.9064,165.5263,123.3684
1039,12.2047,97.8655,166.1637,123.7661
1040,12.7251,98.2807,164.9883,124.0058
1041,11.6257,96.2105,167.3099,124.8538
1042,13.7485,98.1696,164.6667,123.4152
1043,12.4737,96.8947,165.4854,125.1462
1044,11.9766,97.9181,165.7310,124.3743
1045,12.5439,97.7251,167.2456,122.4854
1046,12.5263,96.2105,165.5848,125.6784
1047,11.5556,98.1404,165.6901,124.6140
1048,11.8363,100.0760,166.4269,121.6608
1049,12.3801,97.5848,164.7778,125.2573
1050,11.7485,95.4561,166.6433,126.1520
1051,11.6374,98.4444,165.1930,124.7251
1052,12.1228,95.9708,166.9474,124.9591
1053,12.2573,95.6667,166.8304,125.2456
1054,12.5965,98.0351,164.7836,124.5848
1055,12.2982,98.9064,162.7719,126.0234
1056,11.8070,98.0234,165.7953,124.3743
1057,12.3509,96.5614,166.1520,124.9357
1058,12.4444,97.5439,165.9181,124.0936
1059,12.8713,98.0234,166.2865,122.8187
1060,12.2047,100.4678,166.4211,120.9064
1061,13.0877,98.1053,167.1053,121.7018
1062,12.5205,98.0175,165.0175,124.4444
1063,11.7135,98.2807,165.6901,124.3158
1064,11.8246,95.3743,167.7310,125.0702
1065,11.8538,100.5029,165.6023,122.0409
1066,12.0351,100.8596,164.1754,122.9298
1067,12.2281,98.6140,165.1053,124.0526
1068,13.2398,96.7193,164.8538,125.1871
1069,13.8713,97.9825,165.3509,122.7953
1070,11.8129,97.0234,166.6550,124.5088
1071,12.1404,96.1637,167.0877,124.6082
1072,12.5322,97.8363,164.2164,125.4152
1073,13.3275,98.4327,163.8596,124.3801
1074,12.1520,98.4503,164.8480,124.5497
1075,12.5263,96.7544,166.0643,124.6550
1076,12.2865,99.9474,164.6023,123.1637
1077,12.1520,97.3509,165.7427,124.7544
1078,12.4035,96.8480,166.6784,124.0702
1079,12.0351,96.0819,164.9240,126.9591
1080,12.6082,97.1170,164.9942,125.2807
1081,12.0175,96.3216,166.3977,125.2632
1082,11.2573,98.6784,166.0877,123.9766
1083,12.1871,97.2749,164.6550,125.8830
1084,11.8304,98.6784,166.2281,123.2632
1085,11.5146,98.6316,165.4620,124.3918
1086,12.4269,100.2222,164.2222,123.1287
1087,12.0643,97.2456,165.7953,124.8947
1088,12.2573,99.4854,163.5380,124.7193
1089,12.7485,94.7427,166.3509,126.1579
1090,12.1111,98.8830,164.2164,124.7895
1091,12.4444,97.6608,166.3626,123.5322
1092,12.8655,97.4386,164.2749,125.4211
1093,13.6901,96.4386,164.4269,125.4444
1094,11.9591,98.1462,166.8480,123.0468
1095,12.1637,96.1871,168.5673,123.0819
1096,12.0877,97.4620,165.5906,124.8596
1097,12.4971,96.8363,164.4386,126.2281
1098,11.7778,95.8713,165.6901,126.6608
1099,12.6550,96.1696,165.2632,125.9123
1100,12.8363,96.6316,166.3158,124.2164
1101,12.2398,94.8012,167.7018,125.2573
1102,13.2164,97.6433,165.9883,123.1520
1103,11.7602,98.8655,164.7135,124.6608
1104,12.4503,96.3041,166.3918,124.8538
1105,11.1813,99.5380,165.8772,123.4035
1106,12.8596,98.5848,165.3158,123.2398
1107,12.1871,98.6374,165.6140,123.5614
1108,12.3743,99.3392,165.4737,122.8129
1109,13.2573,99.1228,163.8889,123.7310
1110,12.2924,98.8480,168.2924,120.5673
1111,12.6433,95.5146,166.8713,124.9708
1112,12.8246,97.1287,167.1520,122.8947
1113,13.8830,97.7719,163.6082,124.7368
1114,12.7193,97.6959,165.8363,123.7485
1115,12.0994,97.2924,165.6257,124.9825
1116,12.7193,96.7836,165.7018,124.7953
1117,13.2339,98.3216,161.8304,126.6140
1118,11.9357,96.0468,167.6023,124.4152
1119,13.0234,98.9591,166.0819,121.9357
1120,12.2749,96.5146,165.9240,125.2865
1121,12.7076,98.3743,165.5848,123.3333
1122,11.2164,99.9766,164.3392,124.4678
1123,14.4971,96.7544,164.0351,124.7135
1124,12.5088,96.1053,165.9006,125.4854
1125,12.4620,98.3275,164.6901,124.5205
1126,11.5146,99.2339,165.0351,124.2164
1127,12.7544,98.3743,164.9649,123.9064
1128,11.8304,98.3333,166.3977,123.4386
1129,13.3567,96.9708,165.4737,124.1988
1130,13.4620,96.6257,166.7953,123.1170
1131,11.9240,98.5205,164.2515,125.3041
1132,12.2047,97.7076,166.9649,123.1228
1133,12.4912,98.2807,164.8246,124.4035
1134,12.2749,98.1111,164.1345,125.4795
1135,12.4503,97.6374,167.2339,122.6784
1136,11.5380,97.9474,166.1053,124.4094
1137,12.2690,96.8889,167.5205,123.3216
1138,13.0468,97.2515,164.8187,124.8830
1139,11.9766,96.9825,166.4620,124.5789
1140,12.1579,98.6901,166.1111,123.0409
1141,12.3626,97.0643,165.4912,125.0819
1142,12.0936,96.5263,166.7251,124.6550
1143,12.3509,97.0000,165.1170,125.5322
1144,11.8304,99.3509,165.9649,122.8538
1145,12.5789,95.3158,165.7193,126.3860
1146,10.8129,98.6959,166.7602,123.7310
1147,12.6959,98.1520,164.7895,124.3626
1148,12.1111,99.0117,167.1579,121.7193
1149,12.5965,97.8129,164.4737,125.1170
1150,12.0234,97.1754,167.4152,123.3860
1151,12.9240,99.0351,162.3918,125.6491
1152,13.3567,99.5205,164.0994,123.0234
1153,12.0760,97.4737,165.2807,125.1696
1154,11.7485,97.4094,167.2573,123.5848
1155,11.4269,98.0409,166.9474,123.5848
1156,12.4035,98.8655,165.3158,123.4152
1157,12.7778,96.3567,164.7310,126.1345
1158,11.7310,97.0175,165.9883,125.2632
1159,13.0175,100.4678,165.4795,121.0351
1160,13.4737,93.9591,165.9298,126.6374
1161,12.2749,96.5205,166.5380,124.6667
1162,12.0058,98.1930,166.0585,123.7427
1163,13.5380,98.7719,162.4503,125.2398
1164,11.3333,100.6433,164.6608,123.3626
1165,11.8421,99.2105,164.8889,124.0585
1166,13.1696,100.7193,163.4327,122.6784
1167,12.9883,99.0760,163.6667,124.2690
1168,13.2573,96.3743,166.3392,124.0292
1169,13.0292,97.1053,166.3450,123.5205
1170,12.3567,96.2515,165.0292,126.3626
1171,10.9649,98.3333,165.2807,125.4211
1172,12.9532,99.7251,165.2924,122.0292
1173,13.2105,99.2339,165.8713,121.6842
1174,13.9415,96.2105,164.7251,125.1228
1175,12.1637,97.1637,169.0760,121.5965
1176,11.9064,98.7310,167.1696,122.1930
1177,11.9298,99.0234,165.8596,123.1871
1178,12.6842,97.2515,164.7602,125.3041
1179,13.2573,96.0585,166.5731,124.1111
1180,12.9942,95.7018,166.0058,125.2982
