strategy,n_urgent,rule,rep,objective,el_app_wt,ur_scan_wt,el_scan_wt,ot
3,14,4,22,0.4297054052,22.86182284,2.642608137,0.09272360104,1.478854219
3,14,4,23,0.4315455562,22.8652529,2.658985743,0.08791806115,1.325249793
3,14,4,24,0.3785879899,14.81266949,2.613756044,0.09037955858,1.452997055
3,14,4,25,0.3562677053,13.46967001,2.484819883,0.09360367935,1.363832658
3,14,4,26,0.4606627955,28.84056229,2.600935037,0.09331100989,1.378528738
3,14,4,27,0.401304325,19.28742103,2.578484227,0.09353977042,1.359827086
3,14,4,28,0.3924150181,19.1227033,2.507304629,0.08993997738,1.371577325
3,14,4,29,0.3641151464,14.347793,2.508404549,0.09079037482,1.427712248
3,14,4,30,0.4231848211,24.21070297,2.511661445,0.09478928877,1.305268694
3,14,4,31,0.4984602507,36.69042976,2.520583519,0.08877627396,1.424468588
3,14,4,32,0.4119679954,22.67390771,2.493038331,0.09367761711,1.251338416
3,14,4,33,0.4731431506,29.84269166,2.659572731,0.09065372239,1.454601766
3,14,4,34,0.3673183509,15.2033343,2.491400821,0.09071711611,1.271526099
3,14,4,35,0.429617828,25.7529041,2.486940589,0.09264449514,1.332627389
3,14,4,36,0.4342938836,26.12865781,2.508895427,0.09154797898,1.364365521
3,14,4,37,0.3982920413,21.26674285,2.445338576,0.09256826545,1.30292108
3,14,4,38,0.4070177059,20.35076889,2.572939591,0.08506387644,1.382285048
3,14,4,39,0.398475285,20.1852797,2.504923295,0.08911665121,1.362099106
3,14,4,40,0.4150062932,21.76755913,2.568937399,0.08884643028,1.376023351
3,14,4,41,0.3785418393,17.29097401,2.480574375,0.0917356269,1.236219997
3,14,4,42,0.4100324743,19.98309327,2.619769415,0.09372788185,1.441099087
3,14,4,43,0.4063423953,20.68308468,2.549059164,0.08789005479,1.425519855
3,14,4,44,0.4987181823,36.94251807,2.509400173,0.09802273694,1.331646925
3,14,4,45,0.37625504,15.74079467,2.543038502,0.09328834809,1.420418387
3,14,4,46,0.3543917846,12.99105236,2.493576828,0.09448897888,1.317242622
3,14,4,47,0.4363513106,23.72232756,2.656322819,0.086248291,1.459803194
3,14,4,48,0.4047069083,17.82532233,2.687434193,0.09005270358,1.485212846
3,14,4,49,0.3767044109,15.15893772,2.578253749,0.0892708447,1.355870093
3,14,4,50,0.4101634976,23.26695383,2.445027524,0.093325598,1.267733659
3,14,4,51,0.5668689002,48.36638656,2.510763679,0.09155935502,1.345656291
3,14,4,52,0.3627446203,14.86584675,2.468316936,0.09125075221,1.317956717
3,14,4,53,0.4147308546,23.62567993,2.466916266,0.09299948306,1.37652567
3,14,4,54,0.6162517621,56.19438316,2.535852475,0.09335647948,1.373318322
3,14,4,55,0.4482419207,29.61596175,2.447607907,0.1002643206,1.288724797
3,14,4,56,0.4340842198,24.3187179,2.603969519,0.08955408409,1.386406426
3,14,4,57,0.4375845137,27.41516876,2.469590868,0.08913078641,1.299182381
3,14,4,58,0.4455345097,25.60587811,2.638067117,0.08589887355,1.444930549
3,14,4,59,0.4872838267,35.39416368,2.489438529,0.08460092153,1.299425148
3,14,4,60,0.4218606351,22.45500177,2.593799193,0.09448514259,1.516779774
3,14,4,61,0.3897978329,19.43490176,2.467025044,0.09336089477,1.381066787
3,14,4,62,0.4433338364,26.1639918,2.58836211,0.089844259,1.409512804
3,14,4,63,0.4238199288,22.530768,2.607373931,0.09495469591,1.44496082
3,14,4,64,0.3871320045,16.55197728,2.597474972,0.09375568769,1.390373371
3,14,4,65,0.3980539999,18.78525447,2.576133081,0.08672704575,1.414300716
3,14,4,66,0.445768465,26.54535416,2.589843641,0.0897840654,1.45176078
3,14,4,67,0.463419148,31.08435882,2.505538824,0.0937572745,1.356396647
3,14,4,68,0.4166648483,20.97911963,2.626102225,0.09245758637,1.326083628
3,14,4,69,0.5023996905,36.72667752,2.554096633,0.09132142118,1.313978111
3,14,4,70,0.4456042681,26.36404043,2.598079105,0.09123575747,1.369935949
3,14,4,71,0.4319556634,26.70385846,2.457037125,0.09297142613,1.262873473
3,14,4,72,0.3884127423,18.20833028,2.520268416,0.08997239739,1.212676396
3,14,4,73,0.4693703001,29.40540464,2.649043167,0.08738507475,1.29550138
3,14,4,74,0.4296168918,26.52892283,2.445359732,0.0932497526,1.284704782
3,14,4,75,0.4380066832,26.84393766,2.50399206,0.09273639642,1.349257182
3,14,4,76,0.4350646399,25.6688892,2.540462695,0.08700207525,1.412999559
3,14,4,77,0.397643128,19.34978505,2.542192524,0.09027214164,1.324293608
3,14,4,78,0.4771081679,32.22658497,2.567549316,0.08917274352,1.37414379
3,14,4,79,0.4055865154,21.83693559,2.480442803,0.0890259334,1.197873806
3,14,4,80,0.3940473463,17.58138231,2.60456635,0.09225240209,1.353461611
3,14,4,81,0.4130772973,20.08290996,2.641825499,0.09111094639,1.43272062
3,14,4,82,0.4133864694,21.32161702,2.578248741,0.09251938697,1.373322832
3,14,4,83,0.4686554638,31.35579401,2.538124496,0.0919213529,1.245748918
3,14,4,84,0.4513065707,29.30409427,2.491896943,0.09371482022,1.28798102
3,14,4,85,0.4654482998,29.95970281,2.584050619,0.09383041344,1.376884191
3,14,4,86,0.4691419653,31.85336594,2.515847369,0.09041288088,1.354998891
3,14,4,87,0.4371191779,26.95307289,2.490157982,0.1028586241,1.362631593
3,14,4,88,0.4305851989,23.9516452,2.59214294,0.09107163576,1.377466007
3,14,4,89,0.4352451454,25.07359475,2.573978019,0.09089478966,1.37540579
3,14,4,90,0.5120946738,37.46851921,2.601609964,0.09425922395,1.379708508
3,14,4,91,0.3745838272,14.80344048,2.578212991,0.08838970407,1.368443763
3,14,4,92,0.4251202311,22.23804231,2.634758385,0.08986841421,1.453754464
3,14,4,93,0.3761475461,14.80858984,2.592010602,0.08626907723,1.430341918
3,14,4,94,0.4332323294,25.4851655,2.533814242,0.09268858818,1.320267406
3,14,4,95,0.4305809082,25.34300926,2.517566964,0.09449305001,1.377136753
3,14,4,96,0.405630627,20.9993144,2.525712372,0.0887858689,1.356860288
3,14,4,97,0.3954490043,19.04030565,2.539024665,0.09171609265,1.367743169
3,14,4,98,0.3759847642,15.26132011,2.566292158,0.09096047405,1.323895497
3,14,4,99,0.5274253022,39.62012915,2.624320801,0.08728981947,1.369291361
3,15,1,0,0.4161183821,27.3951074,2.2774704,0.08821018888,1.02929099
3,15,1,1,0.3917818693,19.70304157,2.47051674,0.08255091762,1.272601596
3,15,1,2,0.4449835541,31.41963853,2.321657065,0.08782820249,1.066160469
3,15,1,3,0.4148878569,28.86723129,2.187531893,0.08692487446,1.004288939
3,15,1,4,0.3821387943,20.47880538,2.342170289,0.08788838645,1.122254616
3,15,1,5,0.4011930395,24.90092771,2.276759086,0.07993851038,1.124674759
3,15,1,6,0.4446262437,31.52298081,2.312905079,0.0894090845,1.138410583
3,15,1,7,0.4006070216,26.10272218,2.207103077,0.08500830484,1.085641324
3,15,1,8,0.4192694864,26.19778101,2.369972823,0.08520338833,1.212045404
3,15,1,9,0.5119520326,41.5886484,2.379604986,0.09352001595,1.191608348
3,15,1,10,0.3750605331,18.00894615,2.410779825,0.08115799039,1.100741325
3,15,1,11,0.4038635766,23.9689939,2.350718945,0.08744533822,1.153880138
3,15,1,12,0.433442643,30.24244859,2.280852613,0.08062188415,1.086670327
3,15,1,13,0.3533830267,15.31475265,2.360014062,0.08283401691,1.173264804
3,15,1,14,0.4427667707,30.39275027,2.356717886,0.08897619178,1.143187104
3,15,1,15,0.3767560242,19.08751234,2.368258914,0.08629002609,1.14608744
3,15,1,16,0.3577133085,17.20298057,2.297831532,0.0868443562,1.150936015
3,15,1,17,0.3969693781,22.29325592,2.378442836,0.08303665042,1.132985824
3,15,1,18,0.3929781643,20.71186134,2.427239478,0.08938912997,1.074312074
3,15,1,19,0.3936324854,20.92678837,2.42161442,0.08835132745,1.298797338
3,15,1,20,0.3812154162,20.18765073,2.349457456,0.08424908269,1.159382063
3,15,1,21,0.4346631016,31.12855848,2.244366568,0.09293463231,1.181601506
3,15,1,22,0.4305275146,26.71591623,2.443537834,0.08689312062,1.277142008
3,15,1,23,0.4329855346,26.84513504,2.458737577,0.08467078809,1.096046247
3,15,1,24,0.3641426979,16.46686437,2.395130833,0.08546741302,1.228020086
3,15,1,25,0.3403223886,14.64601524,2.278293538,0.08482308277,1.110219535
3,15,1,26,0.4736456179,34.84930269,2.395883632,0.08544919691,1.197136005
3,15,1,27,0.4012931266,22.57201972,2.402422797,0.08624890018,1.198005558
3,15,1,28,0.3847695443,22.26467933,2.270175221,0.08240893697,1.128981946
3,15,1,29,0.3447491412,15.98608688,2.24634476,0.08561133253,1.175184598
3,15,1,30,0.4315673421,29.15507693,2.322226958,0.08844095905,1.061419707
3,15,1,31,0.5677626358,52.81205899,2.280646277,0.08290682119,1.176188675
3,15,1,32,0.412557052,25.92390513,2.324232836,0.08859203762,1.078217445
3,15,1,33,0.5294520538,42.58041766,2.483974681,0.0813263844,1.227661725
3,15,1,34,0.3551963214,17.67728758,2.249769344,0.08479564525,0.9992065731
3,15,1,35,0.4374494061,31.37647551,2.256162038,0.08415521565,1.088564434
3,15,1,36,0.4375048687,30.89085233,2.282676729,0.08682253844,1.129345846
3,15,1,37,0.3969695798,24.9622612,2.235462225,0.08532733068,1.028188907
3,15,1,38,0.4033830699,23.37984554,2.377955904,0.07856153982,1.174399445
3,15,1,39,0.3910950386,22.9061477,2.292740292,0.08408585431,1.135319338
3,15,1,40,0.4151079352,25.49029206,2.370420056,0.08509621164,1.165776429
3,15,1,41,0.3768383874,20.02805832,2.318613791,0.08592184546,1.045106776
3,15,1,42,0.4132972213,24.74081125,2.39427439,0.08774943546,1.227763857
3,15,1,43,0.4070696982,24.23187923,2.365490897,0.08334960729,1.181258088
3,15,1,44,0.5425441447,47.81837668,2.321198552,0.09195461628,1.130567549
3,15,1,45,0.3663713642,18.30643516,2.316640394,0.08780965256,1.196139153
3,15,1,46,0.3417169502,14.32231336,2.308185764,0.08821818929,1.103780132
3,15,1,47,0.4341086339,27.75707775,2.419991397,0.08319899502,1.265420783
3,15,1,48,0.3936713366,21.17026767,2.408920547,0.08476452784,1.20309496
3,15,1,49,0.3692275017,17.40953602,2.3903938,0.08680248592,1.120595421
3,15,1,50,0.4299548821,28.83374485,2.324929036,0.0891231363,1.1158936
3,15,1,51,0.6447090881,65.08833547,2.315506678,0.0866152672,1.110279409
3,15,1,52,0.3474933932,16.3256818,2.252850443,0.0863415281,1.066053688
3,15,1,53,0.4267799287,29.62867811,2.253768745,0.0899723881,1.10362808
3,15,1,54,0.7091895901,75.26010967,2.350914721,0.08472670161,1.126032912
3,15,1,55,0.5071179383,42.48205019,2.288237327,0.08885363135,1.075733856
3,15,1,56,0.4375430725,29.06828434,2.380658135,0.08289709751,1.116876698
3,15,1,57,0.4440972765,32.4835467,2.256685487,0.08513863543,1.031363729
3,15,1,58,0.4602500601,32.88842368,2.380370701,0.08073271962,1.182575202
3,15,1,59,0.5389926035,47.74456335,2.293188966,0.08180462535,1.071231975
3,15,1,60,0.4221312125,26.83882059,2.361386953,0.08849458319,1.218020216
3,15,1,61,0.3926101719,24.21199976,2.236420132,0.09052768161,1.186223957
3,15,1,62,0.4621021334,33.0694583,2.387341078,0.08245590127,1.180868195
3,15,1,63,0.4184944814,25.97859005,2.374740151,0.0913810382,1.182543351
3,15,1,64,0.3687363723,18.12540753,2.347623376,0.08823097198,1.152432698
3,15,1,65,0.3848865825,21.5140627,2.311440169,0.08222995129,1.154589458
3,15,1,66,0.4454986768,30.99796858,2.348882631,0.08678435482,1.217892189
3,15,1,67,0.4890830217,38.97202411,2.313960189,0.08951064171,1.147788735
3,15,1,68,0.4106540457,24.24643076,2.396970478,0.0877956684,1.17286434
3,15,1,69,0.5930413872,55.47868573,2.365300035,0.08589798884,1.083610311
3,15,1,70,0.4604607959,32.35515537,2.410835268,0.08768047687,1.210111815
3,15,1,71,0.4377377951,30.90178986,2.284187127,0.08713192497,1.068294783
3,15,1,72,0.3898481464,21.57268385,2.352953825,0.08344660779,1.069034373
3,15,1,73,0.4838275172,36.7581901,2.385258899,0.08111189009,1.092878206
3,15,1,74,0.4669935511,36.72677256,2.235436287,0.0822217098,1.111305571
3,15,1,75,0.4704261131,36.00130904,2.305193462,0.08715620566,1.138559862
3,15,1,76,0.4551540368,33.37364991,2.308512229,0.08094030986,1.152981375
3,15,1,77,0.3928847637,22.24095663,2.344483054,0.08503004673,1.134349715
3,15,1,78,0.5010941717,39.99627986,2.367189695,0.08484559652,1.169709374
3,15,1,79,0.4104792458,26.7404595,2.261788596,0.08371075372,0.9194410767
3,15,1,80,0.3874857779,20.18735434,2.40590659,0.08581568866,1.139519556
3,15,1,81,0.4190875996,25.45717529,2.408011149,0.08631051362,1.16145878
3,15,1,82,0.4024225663,24.50009818,2.309297837,0.08453681593,1.072585266
3,15,1,83,0.5093621703,41.85685855,2.341927825,0.08649044988,1.01143618
3,15,1,84,0.5069251111,42.13736334,2.304967249,0.08808318781,1.052184889
3,15,1,85,0.5141779355,41.8034676,2.388129941,0.09079485283,1.212096286
3,15,1,86,0.5163801275,43.95872691,2.292489349,0.08736094501,1.096230303
3,15,1,87,0.4507826559,32.8258514,2.298516149,0.09546118806,1.214036667
3,15,1,88,0.4371874948,28.52862068,2.406368488,0.08502108754,1.215634452
3,15,1,89,0.4329412643,29.06474037,2.339431715,0.08568189114,1.122152575
3,15,1,90,0.5664701554,50.50821866,2.39243397,0.08804576753,1.14064125
3,15,1,91,0.3620571706,16.62818839,2.367718729,0.08387093413,1.178329842
3,15,1,92,0.4287546912,26.48723502,2.439833202,0.08436163533,1.254619938
3,15,1,93,0.3606573039,16.50026848,2.361972781,0.08069210902,1.121442257
3,15,1,94,0.453865614,32.77346082,2.329069411,0.08829447839,1.122472852
3,15,1,95,0.4363083428,31.00950853,2.265551414,0.08851352984,1.112959409
3,15,1,96,0.4072209583,25.66612846,2.290017457,0.08139988127,1.147255
3,15,1,97,0.3886980008,22.54093016,2.290732177,0.08445563658,1.095715612
3,15,1,98,0.366142784,17.43911202,2.361046912,0.08594700624,1.144561717
3,15,1,99,0.5751028087,52.15954491,2.381663944,0.08136842682,1.155436041
3,15,2,0,0.4154711918,28.05047209,2.236536865,0.2206054169,0.9824274607
3,15,2,1,0.3919468586,20.45433819,2.43175361,0.2129868207,1.227465887
3,15,2,2,0.444473792,32.17217406,2.276754803,0.2176494164,1.019187454
3,15,2,3,0.414489636,29.57584184,2.145986626,0.2241735771,0.9547314912
3,15,2,4,0.382199488,21.24050767,2.301911052,0.218960375,1.070811507
3,15,2,5,0.4012014249,25.63657507,2.237424874,0.2116174571,1.080491694
3,15,2,6,0.4442406409,32.28849367,2.268425036,0.2174397248,1.08447965
3,15,2,7,0.3975903932,26.44530874,2.16160057,0.21673263,1.031389534
3,15,2,8,0.4186231013,26.84145156,2.329673007,0.2165603583,1.168775831
3,15,2,9,0.5107258125,42.30294566,2.330303081,0.2191407396,1.146006101
3,15,2,10,0.3737756326,18.61014159,2.367008823,0.2113458922,1.049840117
3,15,2,11,0.4038691382,24.72845789,2.310083428,0.219816575,1.105246722
3,15,2,12,0.4332833229,31.02414336,2.237542226,0.214255115,1.038926695
3,15,2,13,0.3517963621,15.95219799,2.311585224,0.2091898753,1.123862133
3,15,2,14,0.4430011942,31.24474594,2.313185072,0.2259223099,1.094890678
3,15,2,15,0.3766984005,19.88847131,2.324831784,0.2180545164,1.095175286
3,15,2,16,0.3560607579,17.72426315,2.255032724,0.2171481644,1.107453362
3,15,2,17,0.3968279584,23.02879341,2.337766264,0.2152370124,1.084979437
3,15,2,18,0.3916719329,21.29024365,2.384498629,0.2201607825,1.025729261
3,15,2,19,0.3914445256,21.48444845,2.372048135,0.2143973887,1.250195727
3,15,2,20,0.3791915946,20.69664324,2.303975607,0.2152273437,1.109939451
3,15,2,21,0.4323646465,31.62999385,2.196817862,0.2257669387,1.130584851
3,15,2,22,0.428528148,27.1558944,2.401973275,0.2196706024,1.230479315
3,15,2,23,0.4309931947,27.37109784,2.41262994,0.2124253829,1.043753498
3,15,2,24,0.3642015252,17.22521786,2.355034198,0.2152116088,1.182723168
3,15,2,25,0.3398592478,15.29365709,2.239430172,0.2153246028,1.063027969
3,15,2,26,0.4733021711,35.66525839,2.349080698,0.2147492986,1.145844445
3,15,2,27,0.3982662525,22.91920722,2.3565816,0.2203604361,1.148953787
3,15,2,28,0.3835522755,22.86924507,2.226832351,0.2148897699,1.073681899
3,15,2,29,0.3452969591,16.78165983,2.208655141,0.2162892386,1.130018938
3,15,2,30,0.4312141262,29.87762981,2.280339825,0.2265668232,1.012077661
3,15,2,31,0.5686357713,53.67845876,2.242090222,0.2145452654,1.127697886
3,15,2,32,0.4128656012,26.72900869,2.283879232,0.2162334847,1.028031513
3,15,2,33,0.5291547631,43.30688158,2.442381355,0.2145409381,1.178016982
3,15,2,34,0.35456696,18.34501147,2.208334168,0.2154229095,0.9506744697
3,15,2,35,0.4346055942,31.68674722,2.213946032,0.2177520494,1.038511959
3,15,2,36,0.4378043259,31.72620916,2.240620585,0.2210223179,1.078491709
3,15,2,37,0.3966237563,25.72371754,2.19155751,0.2157734931,0.9796899188
3,15,2,38,0.4024593891,23.99861107,2.336494623,0.2088135809,1.129451299
3,15,2,39,0.3902381354,23.55792067,2.250111755,0.2122761834,1.088727896
3,15,2,40,0.4132838884,26.08013792,2.32240475,0.2136448195,1.114019918
3,15,2,41,0.3762979309,20.79123125,2.272865418,0.2151116894,0.9887622739
3,15,2,42,0.4130040266,25.50908384,2.350478176,0.2192159517,1.177221761
3,15,2,43,0.4049674911,24.69857229,2.321569619,0.2113568995,1.135721825
3,15,2,44,0.5419612564,48.56685337,2.275855591,0.2270366376,1.078506311
3,15,2,45,0.3655256564,18.96785422,2.27359586,0.2185845406,1.14792597
3,15,2,46,0.3409422948,14.98931464,2.265481654,0.2210819423,1.05635014
3,15,2,47,0.4341008926,28.48686958,2.380825735,0.2154795657,1.214893212
3,15,2,48,0.3934023167,21.88372248,2.368278575,0.2179561504,1.155720239
3,15,2,49,0.3685305125,18.08037114,2.348183302,0.2217925622,1.072623171
3,15,2,50,0.429780994,29.61318432,2.281608357,0.2215106555,1.068744535
3,15,2,51,0.6443098147,65.89438878,2.268731791,0.2187177195,1.0574845
3,15,2,52,0.3464899318,17.02624339,2.206289204,0.2151124424,1.011764367
3,15,2,53,0.4259906027,30.42678862,2.203908891,0.2189884215,1.047397899
3,15,2,54,0.7086388095,76.0388696,2.304238414,0.2156684524,1.076841955
3,15,2,55,0.5073698041,43.3157085,2.245843853,0.2248838951,1.019538652
3,15,2,56,0.4374216781,29.77928336,2.341476351,0.2147606754,1.067251393
3,15,2,57,0.4438923803,33.29728795,2.21124814,0.2119151618,0.977184802
3,15,2,58,0.4600327668,33.70636411,2.334596824,0.2089062409,1.130461838
3,15,2,59,0.5383830276,48.42618901,2.251187123,0.2113685493,1.023719646
3,15,2,60,0.4217090458,27.60073761,2.316770469,0.2167148809,1.170886949
3,15,2,61,0.3911895057,24.778086,2.193308087,0.2225828689,1.137517246
3,15,2,62,0.4600501665,33.51478794,2.34501643,0.2193390212,1.131938611
3,15,2,63,0.4167659792,26.54876701,2.328638438,0.2213761856,1.13282366
3,15,2,64,0.3682206359,18.9009326,2.301435762,0.218975098,1.100382415
3,15,2,65,0.3842699914,22.18048488,2.270189661,0.2132173345,1.106255367
3,15,2,66,0.4445015182,31.67682963,2.303540648,0.2146739757,1.166809645
3,15,2,67,0.4891694783,39.81521367,2.269567429,0.2244517646,1.101747861
3,15,2,68,0.4081168238,24.64207046,2.352940497,0.2200305685,1.12550247
3,15,2,69,0.5933071749,56.34907107,2.321064338,0.2173668089,1.030545386
3,15,2,70,0.4601347365,33.11733535,2.367069664,0.2183725465,1.159686377
3,15,2,71,0.4382219686,31.71977565,2.244724022,0.2220362334,1.023315771
3,15,2,72,0.3881612634,22.04841514,2.312286273,0.2132623817,1.020280847
3,15,2,73,0.4832332298,37.38545427,2.346306875,0.2122393151,1.04332408
3,15,2,74,0.4618812479,36.62816562,2.194708073,0.2161360834,1.063548637
3,15,2,75,0.4682640216,36.55908659,2.255853699,0.2166748674,1.085479677
3,15,2,76,0.4541765095,34.01598826,2.2653035,0.2122665079,1.103148171
3,15,2,77,0.393165668,23.04053546,2.304176613,0.2188674886,1.08992029
3,15,2,78,0.501183414,40.83933807,2.322829043,0.2145868173,1.120828987
3,15,2,79,0.4096809523,27.37825634,2.220436267,0.214020765,0.8664246299
3,15,2,80,0.3865249749,20.92164696,2.357922259,0.2110508418,1.085138187
3,15,2,81,0.4160301323,25.8281271,2.360621525,0.2133274335,1.105494258
3,15,2,82,0.4013068484,25.18564446,2.262530682,0.2164420567,1.023537446
3,15,2,83,0.5079275782,42.43538422,2.298024049,0.2166500921,0.9621960284
3,15,2,84,0.5070219583,42.97063658,2.261199236,0.2190101766,1.001424851
3,15,2,85,0.5138035991,42.68979609,2.33727903,0.2176050768,1.158828538
3,15,2,86,0.5159946773,44.77515896,2.245282866,0.2141230198,1.040142026
3,15,2,87,0.4508548499,33.65216791,2.25489894,0.231718182,1.162488801
3,15,2,88,0.4348401918,28.94677245,2.362841773,0.2128627823,1.166306425
3,15,2,89,0.4316813215,29.56644745,2.301215066,0.2178265272,1.077869012
3,15,2,90,0.5668454907,51.38366813,2.34891291,0.2209240301,1.08926346
3,15,2,91,0.3608773873,17.23928288,2.324363474,0.2115093283,1.13232124
3,15,2,92,0.427729664,27.1227359,2.396563267,0.212562262,1.205567037
3,15,2,93,0.3600267043,17.2406532,2.316633917,0.2050002934,1.07233583
3,15,2,94,0.4539568082,33.63766983,2.283593247,0.2220541563,1.073923039
3,15,2,95,0.4363489766,31.86230704,2.220231483,0.2195117706,1.065202289
3,15,2,96,0.4060069569,26.22897981,2.248938694,0.2102894126,1.098732455
3,15,2,97,0.3886616206,23.37156182,2.245906631,0.2155808991,1.042817345
3,15,2,98,0.3647901728,18.01283721,2.318138133,0.217325469,1.100596101
3,15,2,99,0.5733833531,52.7065973,2.336882465,0.2132391767,1.104224018
3,15,3,0,0.4179047478,27.90392842,2.266289422,0.1893918893,1.021747737
3,15,3,1,0.3955432112,20.51556576,2.460840735,0.184587337,1.265689227
3,15,3,2,0.4471022755,32.03387851,2.307819845,0.1879762123,1.056578291
3,15,3,3,0.4175794551,29.55504494,2.174909117,0.1912287182,0.9913321206
3,15,3,4,0.3852513384,21.17835051,2.332707554,0.1901794534,1.111478424
3,15,3,5,0.4045714344,25.67831866,2.265518696,0.1820104254,1.115836887
3,15,3,6,0.4472729677,32.15172126,2.30304307,0.1917275964,1.127440999
3,15,3,7,0.4010071822,26.41164529,2.194155071,0.1875770913,1.073873484
3,15,3,8,0.4220351687,26.86831668,2.35894241,0.1863563991,1.204337846
3,15,3,9,0.5147819385,42.37272531,2.363070019,0.1908987585,1.18336298
3,15,3,10,0.3773330736,18.62001795,2.398496701,0.1840361147,1.091831504
3,15,3,11,0.4070662386,24.68545032,2.341161309,0.1901514998,1.147090445
3,15,3,12,0.4366895409,31.06507792,2.266005265,0.1839466333,1.076210596
3,15,3,13,0.3557254197,15.98658038,2.345104828,0.1830207571,1.163098563
3,15,3,14,0.4459008065,31.2008255,2.341634464,0.1927064086,1.131046879
3,15,3,15,0.3800252873,19.84041571,2.357348173,0.1890453955,1.135893588
3,15,3,16,0.3590558058,17.67502641,2.284625838,0.1878094827,1.143053903
3,15,3,17,0.3985689342,22.77800211,2.366870295,0.1852473262,1.121973659
3,15,3,18,0.3941442384,21.08739104,2.417616483,0.1930783852,1.064498106
3,15,3,19,0.3958323685,21.54005933,2.408559567,0.1917986388,1.292417808
3,15,3,20,0.3826816534,20.68561094,2.335977152,0.1873093175,1.148608582
3,15,3,21,0.4355835033,31.54491588,2.230345322,0.1956775064,1.170540082
3,15,3,22,0.4322954839,27.26109132,2.430243749,0.1882124213,1.264731949
3,15,3,23,0.4344405178,27.33771407,2.445444263,0.1867446944,1.083353296
3,15,3,24,0.3672196179,17.162666,2.385548026,0.1874566613,1.221758212
3,15,3,25,0.3419318667,15.0875223,2.269126677,0.1879819217,1.103700001
3,15,3,26,0.4762850514,35.55481008,2.381843494,0.1868455852,1.18658788
3,15,3,27,0.4014410289,22.89480982,2.386461591,0.1887443122,1.185597497
3,15,3,28,0.3870682147,22.91322335,2.256119824,0.1853979987,1.119333203
3,15,3,29,0.3482714346,16.73075333,2.238152554,0.1884887384,1.168196627
3,15,3,30,0.4346906233,29.9395408,2.308311638,0.1908585594,1.047331331
3,15,3,31,0.5722940729,53.740252,2.271704584,0.1859383002,1.167854753
3,15,3,32,0.4161993261,26.74960717,2.312779265,0.1883225753,1.066470434
3,15,3,33,0.5325099215,43.30256024,2.47280928,0.1861942421,1.217235966
3,15,3,34,0.3577775215,18.34054474,2.237468511,0.1882786994,0.9885671106
3,15,3,35,0.4386915447,31.75702554,2.246954677,0.1882574661,1.080558528
3,15,3,36,0.4418721011,31.80383075,2.273072262,0.1925432692,1.119339906
3,15,3,37,0.3979092898,25.35840573,2.222697587,0.1874358543,1.015575087
3,15,3,38,0.4048057197,23.8885786,2.363506195,0.1799875439,1.163850779
3,15,3,39,0.3940727121,23.58616395,2.283109911,0.1849156554,1.129010569
3,15,3,40,0.41734688,26.14701341,2.355389059,0.1838636698,1.15504194
3,15,3,41,0.380502337,20.8558784,2.307241834,0.1869920336,1.03147085
3,15,3,42,0.4160410053,25.41720515,2.382733057,0.1906193953,1.218729848
3,15,3,43,0.4085681146,24.74826142,2.351313313,0.1817666449,1.171125676
3,15,3,44,0.5456682666,48.60303608,2.307280324,0.1957149901,1.11697603
3,15,3,45,0.369041525,19.00409718,2.303297091,0.1885499608,1.186405081
3,15,3,46,0.3438615768,14.88199694,2.297504355,0.1910541422,1.09595833
3,15,3,47,0.4371258675,28.50229938,2.407223912,0.1854941225,1.252729821
3,15,3,48,0.3970298451,21.94763214,2.397502598,0.1883908688,1.193614734
3,15,3,49,0.372090549,18.11877201,2.37816644,0.1908981145,1.111631252
3,15,3,50,0.4337291556,29.65118821,2.315105889,0.1912624531,1.107733771
3,15,3,51,0.6481545124,65.98182355,2.298650064,0.1900221868,1.095833953
3,15,3,52,0.3495075227,16.90963339,2.239694487,0.1866090523,1.053048408
3,15,3,53,0.4289002064,30.24546913,2.239808868,0.1917272213,1.091531929
3,15,3,54,0.7120700962,76.04124482,2.33499275,0.1876516238,1.113106207
3,15,3,55,0.5079876323,42.85819026,2.275914213,0.1930029518,1.062667484
3,15,3,56,0.4385792549,29.4232168,2.370969536,0.186444234,1.105284234
3,15,3,57,0.4476420989,33.32599807,2.243457565,0.1867108851,1.01843987
3,15,3,58,0.4638163142,33.7654596,2.36548292,0.1829391529,1.171334783
3,15,3,59,0.5422770181,48.53412037,2.280451,0.1846701476,1.063253532
3,15,3,60,0.425444655,27.61967377,2.349376515,0.1888222034,1.210182867
3,15,3,61,0.3946326476,24.76419927,2.225040297,0.1921537132,1.178667324
3,15,3,62,0.4639521297,33.56952059,2.377201993,0.1873344056,1.17064242
3,15,3,63,0.4194403587,26.38618797,2.361417444,0.192818625,1.173909172
3,15,3,64,0.3719594116,18.93305651,2.33336382,0.1894109034,1.140479176
3,15,3,65,0.3864747806,21.95344467,2.302195632,0.1836980322,1.146983623
3,15,3,66,0.4483928779,31.7493027,2.334680399,0.1859622679,1.20721441
3,15,3,67,0.4916489412,39.63650189,2.30145644,0.1933758947,1.139193647
3,15,3,68,0.4110759233,24.48864866,2.387791417,0.1914918673,1.164578518
3,15,3,69,0.5937210076,55.83218697,2.352479052,0.1889765009,1.07322912
3,15,3,70,0.4638214611,33.17615727,2.39709901,0.1876400334,1.197534038
