strategy,n_urgent,rule,mean_electiveAppWT,mean_electiveScanWT,mean_urgentScanWT,mean_OT,mean_objective,ci_lo_objective,ci_hi_objective
3,11,7,17.593141505255257,0.7430479241426109,3.427629733982935,1.7815803026822352,0.4855688286087502,0.48455240372111363,0.4865852534963868
3,12,1,16.691359630214198,0.10311276580422836,3.184489312811317,1.7900284326283473,0.4531854770001515,0.4519418155044511,0.45442913849585187
3,12,2,17.317254127473966,0.24540576660726274,3.1402095923807143,1.7473311777621965,0.4519910705471069,0.45074673187582465,0.4532354092183892
3,12,3,17.235056609094634,0.2048113034623631,3.17166132632316,1.780280577123588,0.45499643670908896,0.45375200090471735,0.45624087251346057
3,12,4,16.753382967227065,0.10820688947379437,3.170555337392868,1.7775715482173577,0.4520064440390512,0.45076429450758376,0.45324859357051867
3,12,5,17.957638570360256,0.4048526431680709,3.194350437510886,1.7414907048001593,0.46181853216605234,0.46056843925630025,0.46306862507580443
3,12,6,18.614292706299196,0.5750948235705333,3.2809433081160186,1.7427516177604039,0.4753486178043544,0.47408852077602,0.4766087148326888
3,12,7,19.28451195154229,0.7427002628442786,3.332783203989546,1.7444314475277816,0.4850980065040505,0.4838321757704798,0.48636383723762117
3,13,1,18.996881890907588,0.10483302869692236,3.05903398565321,1.7526451527468399,0.4529693429946478,0.4513531306295196,0.454585555359776
3,13,2,19.63209396010459,0.24890323585942695,3.016117568103676,1.7102562023627588,0.4519818763772215,0.45036471384952764,0.4535990389049153
3,13,3,19.54969475755127,0.20616625998792656,3.046686737278253,1.7433888128052515,0.45488797928618246,0.4532707544807312,0.45650520409163375
3,13,4,19.05931541214259,0.11000578836265115,3.0451177797617857,1.7401237576814985,0.45179472599819,0.45018083394243974,0.4534086180539402
3,13,5,20.278925791283406,0.40585103920077037,3.0778538872249808,1.7029840681545938,0.4626916568620022,0.46106693600905396,0.46431637771495043
3,13,6,20.93920319611494,0.5751564046572261,3.175408842516988,1.704722421564247,0.47746131898669864,0.47582630562071243,0.47909633235268484
3,13,7,21.613993277964337,0.7418965352189663,3.2378366061452795,1.7070102054702716,0.48841434479767587,0.4867725229949911,0.49005616660036067
3,14,1,22.213478778117054,0.10662269644501658,2.9336424934641756,1.7152438198304654,0.4581833650165575,0.4559486663822324,0.46041806365088256
3,14,2,22.863056903189673,0.25213430335049425,2.8921094764406816,1.6731024345883656,0.45743512180604595,0.45519968192320137,0.45967056168889053
3,14,3,22.775658236632903,0.20727688984180828,2.9212282689442146,1.7059821658101115,0.46015031303725135,0.45791495643208047,0.4623856696424222
3,14,4,22.27660511223045,0.11183778942930546,2.919742371933777,1.7025804468774772,0.4570146590575057,0.4547831885806367,0.4592461295343747
3,14,5,23.521321284863802,0.40633483948733784,2.962212625431015,1.6644507669856545,0.46914260094985766,0.4668972829900632,0.4713879189096521
3,14,6,24.19380502201321,0.5747579768960447,3.0717239628151143,1.6667035661905998,0.48531340671366274,0.4830548179423895,0.48757199548493596
3,14,7,24.881465221401317,0.7402692288005907,3.145018650944531,1.6696117095178868,0.49755047642281286,0.4952834206957783,0.4998175321498474
3,15,1,27.034886357429375,0.1070332207029524,2.814835918589107,1.4775596620676843,0.473681489113647,0.47029355382611865,0.47706942440117533
